key,4,5,6
240,Limit breaks are powerful actions which are only available to parties of four or more members. The actions can be executed when the party's <hex:024804F201F403><hex:024904F201F503>limit gauge<hex:0249020103><hex:0248020103> is full. The gauge is located directly above the <hex:024804F201F403><hex:024904F201F503>party list<hex:0249020103><hex:0248020103>.,,
241,"The limit gauge will slowly fill as battle progresses, while certain acts of heroism─such as curing an ally while they are on the brink of death, or preventing an enemy from using its special attack─will cause the gauge to rise quicker.",,
242,"The <hex:024804F201F403><hex:024904F201F503>Limit Break<hex:0249020103><hex:0248020103> trigger is located in the <hex:024804F201F403><hex:024904F201F503>Actions & Traits<hex:0249020103><hex:0248020103> menu under <hex:024804F201F403><hex:024904F201F503>General<hex:0249020103><hex:0248020103>. It can be set to your <hex:024804F201F403><hex:024904F201F503>hotbar<hex:0249020103><hex:0248020103> for easy access.<hex:02100103><hex:02100103>There are five different types of limit breaks: single-target attack (melee), attack to all targets in a straight line (ranged), area of effect attack (caster), increase party defense (tank), and HP restoration (healer). Which type is used depends on the class/job of the person who initiates the action.",,
243,"Limit gauge length varies depending on party size and battle type. The more party members you have, and the more difficult the foe you face, the more options you will have.",,
244,,,
245,,,
246,,,
247,,,
248,,,
249,,,
250,"<hex:024804F201F403><hex:024904F201F503>Level sync<hex:0249020103><hex:0248020103> is a system which allows players to participate in lower level duties by temporarily adjusting their levels, and is available for most FATEs and instanced raids.",,
251,"When your level is synced, not only your personal attributes, but the attributes of your gear will automatically be lowered to meet the requirements set by the duty in which you are participating. Once the duty ends, everything is restored to its original state.",,
252,"Experience earned while level synced is based off the synced level, not your current level; however, it will be added to the progress of the latter.",,
253,,,
254,,,
255,,,
256,,,
257,,,
258,,,
259,,,
260,You have obtained a <hex:024804F201F403><hex:024904F201F503>soul crystal<hex:0249020103><hex:0248020103>!<hex:02100103><hex:02100103>Soul crystals are required to change from your current class to a more specialized <hex:024804F201F403><hex:024904F201F503>job<hex:0249020103><hex:0248020103>. Each job has its own crystal and arms which can be equipped via the <hex:024804F201F403><hex:024904F201F503>Armoury Chest<hex:0249020103><hex:0248020103>.,,
261,"While using a job, you will have limited access to actions from other classes. You will, however, have access to new, job-specific actions.",,
262,"Job levels coincide with those of the base class. When a job level rises, so, too, does the level of the base class, and vice versa.<hex:02100103><hex:02100103>Jobs that do not have a base class, however, will start from the level required to unlock them, and their level can be raised independently of other classes and jobs.",,
263,,,
264,,,
265,,,
266,,,
267,,,
268,,,
269,,,
270,"You have obtained an <hex:024804F201F403><hex:024904F201F503>untradable<hex:0249020103><hex:0248020103> item. This item is yours, and yours alone, and cannot be sold or traded.",,
271,,,
272,,,
273,,,
274,,,
275,,,
276,,,
277,,,
278,,,
279,,,
280,"Some items can be used, granting various effects such as instant HP restoration, attribute boosts, and more. Using an item is as simple as selecting <hex:024804F201F403><hex:024904F201F503>Use<hex:0249020103><hex:0248020103> from the item's subcommands.",,
281,All items with <hex:024804F201F403><hex:024904F201F503>recast<hex:0249020103><hex:0248020103> timers cannot be used again until the timer has expired.<hex:02100103><hex:02100103>Items you use often can be set to your hotbar for easy access.,,
282,アイテムを使ってみよう_パッド・1,,
283,All items with <hex:024804F201F403><hex:024904F201F503>recast<hex:0249020103><hex:0248020103> timers cannot be used again until the timer has expired.<hex:02100103><hex:02100103>Items you use often can be set to your hotbar for easy access.,,
284,,,
285,,,
286,,,
287,,,
288,,,
289,,,
290,The <hex:024804F201F403><hex:024904F201F503>linkshell<hex:0249020103><hex:0248020103> feature is now available!<hex:02100103><hex:02100103>Linkshells are chat groups which allow for quick and easy communication between players who are not necessarily in a party or free company.,,
291,"Linkshells can have up to <hex:024804F201F403><hex:024904F201F503>128<hex:0249020103><hex:0248020103> members, while players may possess as many as <hex:024804F201F403><hex:024904F201F503>eight<hex:0249020103><hex:0248020103> separate linkshells.",,
292,,,
293,,,
294,,,
295,,,
296,,,
297,,,
298,,,
299,,,
300,"Upon reaching level 10, you will be allowed to rent chocobos from stables across Eorzea. Chocobos can be used for speedy transport to areas which are not readily accessible via aetheryte.<hex:02100103><hex:02100103>While riding, you will have complete control over the chocobo until you either dismount, enter deep water, are attacked, or the rental period expires.",,
301,,,
302,,,
303,,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,"While on chocoback, a <hex:024804F201F403><hex:024904F201F503>chocobo icon<hex:0249020103><hex:0248020103> will appear near your status effects bar indicating how much time is remaining before the rental period expires. You can end your ride at any time by selecting <hex:024804F201F403><hex:024904F201F503>Dismount<hex:0249020103><hex:0248020103> from the pet hotbar. Be aware, however, that once you have dismounted, the chocobo will return to his stables, regardless of how much time is remaining.",,
311,"While on chocoback, a <hex:024804F201F403><hex:024904F201F503>chocobo icon<hex:0249020103><hex:0248020103> will appear near your status effects bar indicating how much time is remaining before the rental period expires. You can end your ride at any time by selecting <hex:024804F201F403><hex:024904F201F503>Dismount<hex:0249020103><hex:0248020103> from the pet hotbar. Be aware, however, that once you have dismounted, the chocobo will return to his stables, regardless of how much time is remaining.",,
312,,,
313,,,
314,,,
315,,,
316,,,
317,,,
318,,,
319,,,
320,"<hex:024804F201F403><hex:024904F201F503>Porters<hex:0249020103><hex:0248020103> are similar to rental chocobos in that they can be hired to carry you quickly to various destinations, the differences being that you cannot control these birds, and that they will not stop until they have arrived at their destination. On the other hand, porters are trained to take the safest route, meaning that they will never be attacked while in transit.",,
321,,,
322,,,
323,,,
324,,,
325,,,
326,,,
327,,,
328,,,
329,,,
330,"While mounted, a <hex:024804F201F403><hex:024904F201F503>chocobo icon<hex:0249020103><hex:0248020103> will appear in your status effects bar. You can end your ride at any time by selecting <hex:024804F201F403><hex:024904F201F503>Dismount<hex:0249020103><hex:0248020103> from the pet hotbar. Be aware, however, that once you have dismounted, the chocobo or falcon will continue on to his destination, leaving you behind.",,
331,"While mounted, a <hex:024804F201F403><hex:024904F201F503>chocobo icon<hex:0249020103><hex:0248020103> will appear in your status effects bar. You can end your ride at any time by selecting <hex:024804F201F403><hex:024904F201F503>Dismount<hex:0249020103><hex:0248020103> from the pet hotbar. Be aware, however, that once you have dismounted, the chocobo or falcon will continue on to his destination, leaving you behind.",,
332,,,
333,,,
334,,,
335,,,
336,,,
337,,,
338,,,
339,,,
340,"You can <hex:024804F201F403><hex:024904F201F503>Use<hex:0249020103><hex:0248020103> a <hex:024804F201F403><hex:024904F201F503>chocobo whistle<hex:0249020103><hex:0248020103> to acquire the <hex:024804F201F403><hex:024904F201F503>action<hex:0249020103><hex:0248020103> to summon your personal chocobo. Unlike rental chocobos, there is no time limit regulating how long you may remain on chocoback. Remember, however, there are areas, such as highly populated cities and narrow dungeons, that your chocobo will refuse to enter.",,
341,The action to summon your chocobo can be set to your <hex:024804F201F403><hex:024904F201F503>hotbar<hex:0249020103><hex:0248020103> and is located within your <hex:024804F201F403><hex:024904F201F503>Mount Guide<hex:0249020103><hex:0248020103> found under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.,,
342,"If you are attacked while on chocoback, your steed may buck you and run off to safety. You may only summon him again once the immediate threat has been neutralized.",,
343,"Chocobo armor, or “barding,” can be equipped via the <hex:024804F201F403><hex:024904F201F503>Companion<hex:0249020103><hex:0248020103> interface situated in the <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> section of the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.",,
344,,,
345,,,
346,,,
347,,,
348,,,
349,,,
350,"While on chocoback, a <hex:024804F201F403><hex:024904F201F503>chocobo icon<hex:0249020103><hex:0248020103> will appear in your status effects bar. You can dismount your chocobo at any time by right-clicking this icon or by reclicking the <hex:024804F201F403><hex:024904F201F503>action<hex:0249020103><hex:0248020103> you used to mount your steed. Use the chocobo whistle to summon your steed again.",,
351,"While on chocoback, a <hex:024804F201F403><hex:024904F201F503>chocobo icon<hex:0249020103><hex:0248020103> will appear in your status effects bar. You can dismount your chocobo at any time by selecting this icon or by reselecting the <hex:024804F201F403><hex:024904F201F503>action<hex:0249020103><hex:0248020103> you used to mount your steed. Use the chocobo whistle to summon your steed again.",,
352,,,
353,,,
354,,,
355,,,
356,,,
357,,,
358,,,
359,,,
