key,1,2
349,I Survived Camp Bearded Rock,Complete 20 regional battlecraft levequests originating at Camp Bearded Rock.
350,I Survived Cedarwood,Complete 20 regional battlecraft levequests originating in Cedarwood.
351,I Survived Camp Skull Valley,Complete 20 regional battlecraft levequests originating at Camp Skull Valley.
352,I Survived Camp Bald Knoll,Complete 20 regional battlecraft levequests originating at Camp Bald Knoll.
353,I Survived Camp Bloodshore,Complete 20 regional battlecraft levequests originating at Camp Bloodshore.
354,I Survived Cassiopeia Hollow,Complete 20 regional battlecraft levequests originating in Cassiopeia Hollow.
355,I Survived Camp Iron Lake,Complete 20 regional battlecraft levequests originating at Camp Iron Lake.
356,And All I Got Was This Lousy Achievement: La Noscea,Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in La Noscea.
357,I Survived Camp Bentbranch,Complete 20 regional battlecraft levequests originating at Camp Bentbranch.
358,I Survived Humblehearth,Complete 20 regional battlecraft levequests originating in Humblehearth.
359,I Survived Camp Nine Ivies,Complete 20 regional battlecraft levequests originating at Camp Nine Ivies.
360,I Survived Camp Emerald Moss,Complete 20 regional battlecraft levequests originating at Camp Emerald Moss.
361,I Survived Treespeak,Complete 20 regional battlecraft levequests originating in Treespeak.
362,I Survived the Mun-Tuy Cellars,Complete 20 regional battlecraft levequests originating in the Mun–Tuy Cellars.
363,I Survived Camp Tranquil,Complete 20 regional battlecraft levequests originating at Camp Tranquil.
364,And All I Got Was This Lousy Achievement: Black Shroud,Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in the Black Shroud.
365,I Survived Camp Black Brush,Complete 20 regional battlecraft levequests originating at Camp Black Brush.
366,I Survived the Nanawa Mines,Complete 20 regional battlecraft levequests originating in the Nanawa Mines.
367,I Survived Camp Drybone,Complete 20 regional battlecraft levequests originating at Camp Drybone.
368,I Survived Halatali,Complete 20 regional battlecraft levequests originating in Halatali.
369,I Survived Camp Horizon,Complete 20 regional battlecraft levequests originating at Camp Horizon.
370,I Survived Nophica's Wells,Complete 20 regional battlecraft levequests originating in Nophica's Wells.
371,I Survived Camp Broken Water,Complete 20 regional battlecraft levequests originating at Camp Broken Water.
372,And All I Got Was This Lousy Achievement: Thanalan,Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in Thanalan.
373,Globetrotter,"Complete 20 regional battlecraft levequests at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan."
374,At the Realm's Behest,"Complete one behest at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan."
375,To Serve and Protect: Camp Bearded Rock,Complete 10 behests at Camp Bearded Rock.
376,To Serve and Protect: Cedarwood,Complete 10 behests in Cedarwood.
377,To Serve and Protect: Camp Skull Valley,Complete 10 behests at Camp Skull Valley.
378,To Serve and Protect: Camp Bald Knoll,Complete 10 behests at Camp Bald Knoll.
379,To Serve and Protect: Camp Bloodshore,Complete 10 behests at Camp Bloodshore.
380,To Serve and Protect: Cassiopeia Hollow,Complete 10 behests in Cassiopeia Hollow.
381,To Serve and Protect: Camp Iron Lake,Complete 10 behests at Camp Iron Lake.
382,La Noscea Got Served...and Protected,Complete 10 behests at each aetheryte camp and aetherial gate in La Noscea.
383,To Serve and Protect: Camp Bentbranch,Complete 10 behests at Camp Bentbranch.
384,To Serve and Protect: Humblehearth,Complete 10 behests in Humblehearth.
385,To Serve and Protect: Camp Nine Ivies,Complete 10 behests at Camp Nine Ivies.
386,To Serve and Protect: Camp Emerald Moss,Complete 10 behests at Camp Emerald Moss.
387,To Serve and Protect: Treespeak,Complete 10 behests in Treespeak.
388,To Serve and Protect: Mun-Tuy Cellars,Complete 10 behests in the Mun–Tuy Cellars.
389,To Serve and Protect: Camp Tranquil,Complete 10 behests at Camp Tranquil.
390,The Black Shroud Got Served...and Protected,Complete 10 behests at each aetheryte camp and aetherial gate in the Black Shroud.
391,To Serve and Protect: Camp Black Brush,Complete 10 behests at Camp Black Brush.
392,To Serve and Protect: Nanawa Silvermines,Complete 10 behests in the Nanawa Mines.
393,To Serve and Protect: Camp Drybone,Complete 10 behests at Camp Drybone.
394,To Serve and Protect: Halatali,Complete 10 behests in Halatali.
395,To Serve and Protect: Camp Horizon,Complete 10 behests at Camp Horizon.
396,To Serve and Protect: Nophica's Wells,Complete 10 behests in Nophica's Wells.
397,To Serve and Protect: Camp Broken Water,Complete 10 behests at Camp Broken Water.
398,Thanalan Got Served...and Protected,Complete 10 behests at each aetheryte camp and aetherial gate in Thanalan.
399,Eorzea Got Served...and Protected,"Complete 10 behests at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan."
400,Leaning Towards the Brotherhood,Complete 10 faction levequests for the Brotherhood of the Broken Blade.
401,Love Thy Brother,Complete 50 faction levequests for the Brotherhood of the Broken Blade.
402,Leaning Towards the Shield,Complete 10 faction levequests for Azeyma's Shields.
403,Another Brick in the Shield Wall,Complete 50 faction levequests for Azeyma's Shields.
404,Leaning Towards the Horn,Complete 10 faction levequests for the Horn and Hand.
405,A Helping Horn,Complete 50 faction levequests for the Horn and Hand.
406,Commitment Issues,"Complete 50 faction levequests each for the Brotherhood of the Broken Blade, Azeyma's Shields, and the Horn and Hand."
407,Like a Knight in Shining Armor I,Complete the paladin job quest “Keeping the Oath.”
408,Bulletproof I,Complete the monk job quest “Five Easy Pieces.”
409,I Am the Warrior I,Complete the warrior job quest “How to Quit You.”
410,Dragoon Age I,Complete the dragoon job quest “Into the Dragon's Maw.”
411,A Bard's Tale I,Complete the bard job quest “Requiem for the Fallen.”
412,Seeing White I,Complete the white mage job quest “Heart of the Forest.”
413,Back in Black I,Complete the black mage job quest “Always Bet on Black.”
414,Career Opportunities,"Obtain the following nine achievements: “Like a Knight in Shining Armor I,” “Bulletproof I,” “I Am the Warrior I,” Dragoon Age I,“ ”A Bard's Tale I,“ ”Seeing White I,“ ”Back in Black I,“ ”Soul Summoner I,“ and ”Flying Colors I.“ "
415,Once in a Lifetime,Complete the entire scenario centered around Dalamud and the Empire's Meteor project.
416,Patricide,Defeat 11th Order Patriarch Gu Bu during the Battle for Aleport.
417,To Kill a Mocking Bird,Defeat Sazel Ciloc the Divine during the Battle for Hyrstmill.
418,Pounding the Spike,Defeat Stonespike Tanadd Gah during the battle for the Golden Bazaar.
419,An Eye on the Ale I,"Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for Aleport."
420,An Eye on the Ale II,"Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for Aleport."
421,An Eye on the Ale III,"Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for Aleport."
422,An Eye on the Ale IV,"Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for Aleport."
423,First Blood: Aleport,"Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for Aleport."
424,An Eye on the Trees I,"Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill."
425,An Eye on the Trees II,"Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill."
426,An Eye on the Trees III,"Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill."
427,An Eye on the Trees IV,"Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill."
428,First Blood: Hyrstmill,"Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill."
429,An Eye on the Gold I,"Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar."
430,An Eye on the Gold II,"Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar."
431,An Eye on the Gold III,"Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar."
432,An Eye on the Gold IV,"Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar."
433,First Blood: Golden Bazaar,"Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar."
434,Holding the Hamlet: Aleport I,Defend Aleport from invading kobold forces 5 times.
435,Holding the Hamlet: Aleport II,Defend Aleport from invading kobold forces 10 times.
436,Holding the Hamlet: Aleport III,Defend Aleport from invading kobold forces 50 times.
437,Holding the Hamlet: Aleport IV,Defend Aleport from invading kobold forces 100 times.
438,To Be or Not to Be the Guardian of Aleport,"Defend Aleport from invading kobold forces 1,000 times."
439,Holding the Hamlet: Hyrstmill I,Defend Hyrstmill from invading Ixali forces 5 times.
440,Holding the Hamlet: Hyrstmill II,Defend Hyrstmill from invading Ixali forces 10 times.
441,Holding the Hamlet: Hyrstmill III,Defend Hyrstmill from invading Ixali forces 50 times.
442,Holding the Hamlet: Hyrstmill IV,Defend Hyrstmill from invading Ixali forces 100 times.
443,To Be or Not to Be the Guardian of Hyrstmill,"Defend Hyrstmill from invading Ixali forces 1,000 times."
444,Holding the Hamlet: Golden Bazaar I,Defend the Golden Bazaar from invading Amalj'aa forces 5 times.
445,Holding the Hamlet: Golden Bazaar II,Defend the Golden Bazaar from invading Amalj'aa forces 10 times.
446,Holding the Hamlet: Golden Bazaar III,Defend the Golden Bazaar from invading Amalj'aa forces 50 times.
447,Holding the Hamlet: Golden Bazaar IV,Defend the Golden Bazaar from invading Amalj'aa forces 100 times.
448,To Be or Not to Be the Guardian of the Golden Bazaar,"Defend the Golden Bazaar from invading Amalj'aa forces 1,000 times."
449,Helping the Hamlet: Aleport I,Procure and submit supplies 10 times during the Battle for Aleport.
450,Helping the Hamlet: Aleport II,Procure and submit supplies 100 times during the Battle for Aleport.
451,Helping the Hamlet: Aleport III,Procure and submit supplies 500 times during the Battle for Aleport.
452,Helping the Hamlet: Aleport IV,"Procure and submit supplies 1,000 times during the Battle for Aleport."
453,To Be or Not to Be the Wind of Aleport,"Procure and submit supplies 10,000 times during the Battle for Aleport."
454,Helping the Hamlet: Hyrstmill I,Procure and submit supplies 10 times during the Battle for Hyrstmill.
455,Helping the Hamlet: Hyrstmill II,Procure and submit supplies 100 times during the Battle for Hyrstmill.
456,Helping the Hamlet: Hyrstmill III,Procure and submit supplies 500 times during the Battle for Hyrstmill.
457,Helping the Hamlet: Hyrstmill IV,"Procure and submit supplies 1,000 times during the Battle for Hyrstmill."
458,To Be or Not to Be the Wind of Hyrstmill,"Procure and submit supplies 10,000 times during the Battle for Hyrstmill."
459,Helping the Hamlet: Golden Bazaar I,Procure and submit supplies 10 times during the Battle for the Golden Bazaar.
460,Helping the Hamlet: Golden Bazaar II,Procure and submit supplies 100 times during the Battle for the Golden Bazaar.
461,Helping the Hamlet: Golden Bazaar III,Procure and submit supplies 500 times during the Battle for the Golden Bazaar.
462,Helping the Hamlet: Golden Bazaar IV,"Procure and submit supplies 1,000 times during the Battle for the Golden Bazaar."
463,To Be or Not to Be the Wind of the Golden Bazaar,"Procure and submit supplies 10,000 times during the Battle for the Golden Bazaar."
464,Habiting the Hamlet: Aleport I,Craft and submit materia-augmented equipment 10 times during the Battle for Aleport.
465,Habiting the Hamlet: Aleport II,Craft and submit materia-augmented equipment 100 times during the Battle for Aleport.
466,Habiting the Hamlet: Aleport III,Craft and submit materia-augmented equipment 500 times during the Battle for Aleport.
467,Habiting the Hamlet: Aleport IV,"Craft and submit materia-augmented equipment 1,000 times during the Battle for Aleport."
468,To Be or Not to Be the Hand of Aleport,"Craft and submit materia-augmented equipment 10,000 times during the Battle for Aleport."
469,Habiting the Hamlet: Hyrstmill I,Craft and submit materia-augmented equipment 10 times during the Battle for Hyrstmill.
470,Habiting the Hamlet: Hyrstmill II,Craft and submit materia-augmented equipment 100 times during the Battle for Hyrstmill.
471,Habiting the Hamlet: Hyrstmill III,Craft and submit materia-augmented equipment 500 times during the Battle for Hyrstmill.
472,Habiting the Hamlet: Hyrstmill IV,"Craft and submit materia-augmented equipment 1,000 times during the Battle for Hyrstmill."
473,To Be or Not to Be the Hand of Hyrstmill,"Craft and submit materia-augmented equipment 10,000 times during the Battle for Hyrstmill."
474,Habiting the Hamlet: Golden Bazaar I,Craft and submit materia-augmented equipment 10 times during the Battle for the Golden Bazaar.
475,Habiting the Hamlet: Golden Bazaar II,Craft and submit materia-augmented equipment 100 times during the Battle for the Golden Bazaar.
476,Habiting the Hamlet: Golden Bazaar III,Craft and submit materia-augmented equipment 500 times during the Battle for the Golden Bazaar.
